iter	Passed	Remaining
1690	6632	71812
1691	6636	71809
1692	6640	71808
1693	6643	71797
1694	6648	71797
1695	6652	71796
1696	6656	71794
1697	6659	71784
1698	6663	71778
1699	6667	71777
1700	6671	71773
1701	6675	71763
1702	6678	71757
1703	6682	71749
1704	6686	71744
1705	6689	71735
1706	6693	71733
1707	6697	71724
1708	6701	71721
1709	6705	71718
1710	6708	71710
1711	6712	71706
1712	6716	71706
1713	6721	71708
1714	6724	71698
1715	6728	71695
1716	6732	71689
1717	6736	71683
1718	6739	71676
1719	6743	71670
1720	6746	71660
1721	6750	71656
1722	6755	71655
1723	6758	71650
1724	6762	71644
1725	6766	71637
1726	6769	71631
1727	6773	71618
1728	6776	71610
1729	6780	71602
1730	6783	71595
1731	6787	71589
1732	6791	71582
1733	6794	71571
1734	6797	71560
1735	6801	71552
1736	6804	71547
1737	6808	71539
1738	6812	71533
1739	6815	71527
1740	6819	71520
1741	6822	71511
1742	6826	71506
1743	6830	71502
1744	6834	71494
1745	6837	71482
1746	6840	71473
1747	6845	71479
1748	6849	71470
1749	6853	71471
1750	6857	71465
1751	6861	71463
1752	6864	71454
1753	6868	71446
1754	6873	71457
1755	6878	71462
1756	6882	71465
1757	6887	71463
1758	6890	71455
1759	6894	71451
1760	6897	71439
1761	6901	71438
1762	6905	71430
1763	6909	71425
1764	6912	71418
1765	6916	71415
1766	6920	71412
1767	6924	71403
1768	6927	71398
1769	6931	71394
1770	6935	71385
1771	6938	71375
1772	6942	71371
1773	6946	71363
1774	6949	71357
1775	6953	71353
1776	6957	71347
1777	6960	71335
1778	6964	71328
1779	6967	71323
1780	6971	71312
1781	6974	71305
1782	6978	71296
1783	6982	71296
1784	6986	71293
1785	6989	71285
1786	6993	71273
1787	6996	71262
1788	7000	71258
1789	7003	71248
1790	7007	71241
1791	7010	71234
1792	7014	71228
1793	7017	71220
1794	7021	71208
1795	7024	71198
1796	7027	71188
1797	7031	71178
1798	7034	71168
1799	7038	71162
1800	7041	71151
1801	7044	71145
1802	7048	71136
1803	7051	71128
1804	7055	71117
1805	7058	71108
1806	7061	71099
1807	7066	71099
1808	7070	71094
1809	7073	71090
1810	7077	71084
1811	7081	71080
1812	7085	71073
1813	7089	71074
1814	7093	71068
1815	7097	71070
1816	7101	71067
1817	7105	71065
1818	7109	71058
1819	7113	71053
1820	7116	71044
1821	7120	71043
1822	7124	71035
1823	7128	71036
1824	7132	71032
1825	7135	71021
1826	7139	71015
1827	7143	71009
1828	7147	71005
1829	7150	71000
1830	7154	70991
1831	7157	70982
1832	7162	70984
1833	7165	70979
1834	7170	70978
1835	7175	70984
1836	7180	70996
1837	7184	70992
1838	7187	70984
1839	7191	70974
1840	7195	70971
1841	7198	70960
1842	7202	70954
1843	7205	70948
1844	7209	70946
1845	7213	70941
1846	7217	70935
1847	7221	70932
1848	7225	70928
1849	7229	70922
1850	7232	70914
1851	7236	70909
1852	7239	70902
1853	7244	70905
1854	7247	70897
1855	7252	70894
1856	7255	70885
1857	7259	70879
1858	7262	70871
1859	7265	70862
1860	7269	70851
1861	7272	70841
1862	7276	70836
1863	7279	70828
1864	7284	70830
1865	7289	70836
1866	7293	70834
1867	7296	70828
1868	7301	70826
1869	7304	70816
1870	7307	70807
1871	7311	70800
1872	7314	70787
1873	7317	70776
1874	7321	70770
1875	7325	70769
1876	7328	70760
1877	7332	70756
1878	7335	70746
1879	7339	70738
1880	7342	70725
1881	7345	70714
1882	7349	70710
1883	7352	70698
1884	7355	70690
1885	7359	70679
1886	7362	70672
1887	7365	70662
1888	7369	70653
1889	7373	70649
1890	7376	70640
1891	7381	70644
1892	7384	70633
1893	7387	70625
1894	7390	70614
1895	7394	70605
1896	7397	70596
1897	7401	70594
1898	7406	70595
1899	7409	70584
1900	7413	70577
1901	7415	70564
1902	7419	70554
1903	7423	70550
1904	7426	70541
1905	7429	70530
1906	7433	70523
1907	7436	70518
1908	7439	70506
1909	7443	70500
1910	7447	70493
1911	7450	70485
1912	7454	70477
1913	7457	70468
1914	7460	70459
1915	7464	70450
1916	7467	70439
1917	7471	70434
1918	7474	70427
1919	7477	70417
1920	7481	70408
1921	7485	70402
1922	7488	70393
1923	7491	70385
1924	7495	70376
1925	7498	70371
1926	7504	70382
1927	7508	70379
1928	7512	70377
1929	7516	70373
1930	7520	70376
1931	7524	70372
1932	7529	70372
1933	7533	70372
1934	7539	70386
1935	7542	70380
1936	7546	70375
1937	7550	70371
1938	7554	70364
1939	7557	70352
1940	7561	70349
1941	7564	70339
1942	7569	70342
1943	7572	70337
1944	7576	70332
1945	7580	70324
1946	7584	70322
1947	7588	70318
1948	7592	70314
1949	7595	70310
1950	7599	70304
1951	7603	70297
1952	7606	70288
1953	7610	70285
1954	7613	70276
1955	7617	70272
1956	7621	70267
1957	7625	70265
1958	7630	70274
1959	7634	70273
1960	7639	70275
1961	7643	70267
1962	7646	70261
1963	7650	70253
1964	7653	70244
1965	7656	70233
1966	7660	70230
1967	7665	70233
1968	7669	70229
1969	7672	70219
1970	7675	70212
1971	7679	70207
1972	7683	70207
1973	7687	70200
1974	7691	70196
1975	7694	70183
1976	7698	70185
1977	7701	70173
1978	7705	70163
1979	7708	70156
1980	7712	70149
1981	7716	70144
1982	7719	70136
1983	7722	70128
1984	7726	70126
1985	7731	70124
1986	7734	70117
1987	7737	70106
1988	7740	70097
1989	7744	70088
1990	7747	70081
1991	7750	70070
1992	7754	70063
1993	7758	70056
1994	7761	70050
1995	7764	70036
1996	7767	70024
1997	7770	70016
1998	7774	70005
1999	7777	69996
2000	7781	69995
2001	7785	69988
2002	7788	69980
2003	7792	69973
2004	7796	69972
2005	7799	69963
2006	7803	69955
2007	7807	69953
2008	7810	69947
2009	7814	69938
2010	7819	69945
2011	7823	69942
2012	7827	69940
2013	7830	69932
2014	7834	69926
2015	7838	69921
2016	7841	69916
2017	7846	69915
2018	7850	69918
2019	7854	69916
2020	7858	69911
2021	7863	69914
2022	7867	69908
2023	7870	69905
2024	7874	69896
2025	7877	69889
2026	7881	69881
2027	7884	69872
2028	7887	69861
2029	7891	69853
2030	7895	69851
2031	7898	69843
2032	7901	69834
2033	7905	69825
2034	7908	69816
2035	7913	69821
2036	7917	69815
2037	7921	69812
2038	7925	69811
2039	7928	69806
2040	7933	69808
2041	7936	69798
2042	7940	69790
2043	7945	69794
2044	7949	69797
2045	7954	69799
2046	7959	69812
2047	7963	69807
2048	7967	69802
2049	7974	69822
2050	7978	69825
2051	7981	69812
2052	7986	69816
2053	7990	69814
2054	7994	69809
2055	7997	69799
2056	8001	69796
2057	8006	69803
2058	8010	69796
2059	8013	69788
2060	8016	69779
2061	8021	69782
2062	8025	69781
2063	8029	69776
2064	8033	69770
2065	8040	69797
2066	8044	69793
2067	8048	69787
2068	8053	69797
2069	8057	69796
2070	8061	69789
2071	8065	69784
2072	8070	69790
2073	8073	69785
2074	8077	69779
2075	8081	69776
2076	8085	69770
2077	8089	69767
2078	8093	69763
2079	8096	69756
2080	8100	69752
2081	8104	69750
2082	8107	69741
2083	8111	69733
2084	8114	69725
2085	8118	69720
2086	8122	69713
2087	8125	69707
2088	8129	69699
2089	8132	69689
2090	8135	69680
2091	8139	69676
2092	8142	69666
2093	8145	69656
2094	8149	69647
2095	8153	69643
2096	8156	69636
2097	8160	69631
2098	8163	69625
2099	8167	69619
2100	8172	69622
2101	8175	69614
2102	8179	69611
2103	8183	69605
2104	8187	69601
2105	8191	69596
2106	8195	69593
2107	8198	69585
2108	8202	69580
2109	8205	69573
2110	8209	69568
2111	8213	69564
2112	8216	69558
2113	8220	69553
2114	8224	69548
2115	8228	69546
2116	8232	69546
2117	8236	69542
2118	8240	69533
2119	8243	69526
2120	8248	69531
2121	8252	69528
2122	8257	69533
2123	8263	69548
2124	8268	69549
2125	8271	69542
2126	8275	69539
2127	8279	69537
2128	8283	69534
2129	8288	69538
2130	8292	69537
2131	8296	69530
2132	8300	69525
2133	8303	69521
2134	8307	69512
2135	8311	69508
2136	8314	69503
2137	8319	69505
2138	8322	69498
2139	8326	69494
2140	8330	69485
2141	8333	69480
2142	8337	69473
2143	8341	69467
2144	8344	69459
2145	8348	69453
2146	8351	69445
2147	8357	69462
2148	8361	69454
2149	8365	69453
2150	8369	69446
2151	8373	69443
2152	8376	69438
2153	8380	69432
2154	8383	69425
2155	8387	69418
2156	8390	69409
2157	8394	69400
2158	8397	69392
2159	8401	69389
2160	8404	69378
2161	8408	69372
2162	8412	69373
2163	8417	69374
2164	8421	69371
2165	8425	69375
2166	8430	69379
2167	8435	69380
2168	8438	69373
2169	8442	69368
2170	8445	69359
2171	8449	69353
2172	8453	69349
2173	8457	69346
2174	8460	69335
2175	8464	69332
2176	8467	69327
2177	8472	69326
2178	8476	69325
2179	8480	69320
2180	8484	69315
2181	8487	69309
2182	8491	69304
2183	8497	69315
2184	8500	69306
2185	8504	69304
2186	8508	69301
2187	8512	69296
2188	8515	69290
2189	8519	69285
2190	8523	69279
2191	8527	69279
2192	8531	69274
2193	8534	69264
2194	8538	69259
2195	8541	69251
2196	8545	69249
2197	8549	69244
2198	8553	69241
2199	8557	69236
2200	8560	69228
2201	8564	69225
2202	8568	69224
2203	8574	69230
2204	8580	69246
2205	8584	69247
2206	8589	69248
2207	8594	69253
2208	8599	69261
2209	8605	69275
2210	8612	69294
2211	8617	69294
2212	8620	69289
2213	8628	69312
2214	8632	69311
2215	8635	69303
2216	8640	69308
2217	8645	69308
2218	8648	69304
2219	8652	69299
2220	8657	69304
2221	8662	69306
2222	8665	69299
2223	8669	69295
2224	8675	69309
2225	8679	69302
2226	8683	69297
2227	8687	69301
2228	8694	69314
2229	8698	69311
2230	8702	69308
2231	8705	69300
2232	8709	69297
2233	8713	69291
2234	8716	69283
2235	8720	69283
2236	8724	69279
2237	8728	69274
2238	8732	69270
2239	8735	69263
2240	8739	69254
2241	8743	69254
2242	8747	69254
2243	8752	69255
2244	8756	69252
2245	8759	69244
2246	8763	69239
2247	8767	69233
2248	8770	69226
2249	8774	69224
2250	8778	69219
2251	8782	69213
2252	8786	69210
2253	8790	69210
2254	8794	69204
2255	8798	69199
2256	8801	69193
2257	8805	69192
2258	8809	69185
2259	8813	69178
2260	8817	69175
2261	8821	69177
2262	8825	69174
2263	8829	69169
2264	8833	69163
2265	8836	69158
2266	8841	69163
2267	8845	69160
2268	8849	69157
2269	8854	69159
2270	8858	69154
2271	8862	69153
2272	8867	69158
2273	8871	69155
2274	8875	69150
2275	8878	69142
2276	8883	69143
2277	8887	69144
2278	8892	69145
2279	8896	69146
2280	8900	69139
2281	8904	69134
2282	8907	69125
2283	8910	69117
2284	8914	69110
2285	8917	69101
2286	8921	69096
2287	8924	69087
2288	8927	69077
2289	8931	69069
2290	8934	69060
2291	8938	69059
2292	8942	69055
2293	8946	69052
2294	8954	69081
2295	8959	69081
2296	8962	69077
2297	8966	69073
2298	8970	69069
2299	8974	69065
2300	8978	69062
2301	8982	69056
2302	8986	69053
2303	8990	69050
2304	8993	69043
2305	8997	69036
2306	9001	69032
2307	9005	69034
2308	9009	69028
2309	9013	69023
2310	9017	69022
2311	9021	69018
2312	9025	69016
2313	9029	69014
2314	9034	69013
2315	9039	69019
2316	9043	69017
2317	9049	69034
2318	9053	69029
2319	9057	69025
2320	9061	69020
2321	9065	69020
2322	9069	69016
2323	9073	69014
2324	9077	69011
2325	9082	69016
2326	9086	69012
2327	9091	69011
2328	9095	69011
2329	9100	69013
2330	9103	69005
2331	9106	68996
2332	9110	68989
2333	9113	68980
2334	9117	68976
2335	9120	68969
2336	9124	68962
2337	9128	68956
2338	9132	68955
2339	9136	68951
2340	9140	68948
2341	9144	68943
2342	9148	68940
2343	9152	68936
2344	9155	68929
2345	9158	68922
2346	9162	68917
2347	9166	68915
2348	9170	68908
2349	9174	68907
2350	9178	68905
2351	9183	68910
2352	9187	68906
2353	9192	68908
2354	9197	68909
2355	9200	68901
2356	9204	68895
2357	9207	68888
2358	9211	68884
2359	9215	68881
2360	9219	68877
2361	9223	68878
2362	9230	68892
2363	9233	68885
2364	9237	68878
2365	9240	68873
2366	9244	68870
2367	9250	68875
2368	9253	68869
2369	9257	68866
2370	9261	68860
2371	9265	68860
2372	9269	68851
2373	9272	68845
2374	9277	68851
2375	9281	68844
2376	9284	68836
2377	9289	68841
2378	9293	68833
2379	9297	68830
2380	9300	68825
2381	9305	68822
2382	9308	68818
2383	9312	68813
2384	9316	68808
2385	9320	68806
2386	9324	68801
2387	9328	68799
2388	9333	68800
2389	9337	68797
2390	9340	68790
2391	9344	68788
2392	9348	68785
2393	9354	68793
2394	9357	68787
2395	9362	68790
2396	9367	68791
2397	9370	68784
2398	9375	68784
2399	9379	68784
2400	9384	68785
2401	9388	68787
2402	9392	68782
2403	9395	68773
2404	9399	68769
2405	9403	68764
2406	9407	68757
2407	9411	68753
2408	9415	68751
2409	9420	68755
2410	9425	68758
2411	9429	68755
2412	9432	68750
2413	9436	68743
2414	9439	68736
2415	9443	68733
2416	9447	68726
2417	9451	68722
2418	9455	68719
2419	9460	68726
2420	9464	68722
2421	9468	68719
2422	9472	68712
2423	9476	68710
2424	9479	68704
2425	9482	68694
2426	9486	68685
2427	9489	68675
2428	9492	68667
2429	9495	68656
2430	9498	68645
2431	9501	68634
2432	9504	68627
2433	9507	68617
2434	9510	68607
2435	9514	68602
2436	9518	68595
2437	9521	68590
2438	9525	68583
2439	9529	68578
2440	9532	68573
2441	9536	68570
2442	9541	68570
2443	9544	68563
2444	9548	68556
2445	9551	68549
2446	9556	68549
2447	9559	68540
2448	9563	68534
2449	9566	68530
2450	9571	68528
2451	9574	68522
2452	9577	68513
2453	9581	68506
2454	9584	68499
2455	9588	68494
2456	9592	68489
2457	9595	68480
2458	9599	68474
2459	9606	68495
2460	9611	68501
2461	9616	68501
2462	9620	68498
2463	9623	68491
2464	9627	68485
2465	9631	68482
2466	9635	68478
2467	9638	68471
2468	9642	68465
2469	9645	68455
2470	9648	68448
2471	9653	68445
2472	9656	68436
2473	9659	68429
2474	9663	68425
2475	9667	68419
2476	9670	68413
2477	9673	68404
2478	9677	68400
2479	9681	68392
2480	9684	68386
2481	9688	68380
2482	9692	68379
2483	9696	68376
2484	9701	68381
2485	9706	68382
2486	9709	68374
2487	9713	68366
2488	9718	68369
2489	9721	68363
2490	9725	68359
2491	9729	68356
2492	9734	68358
2493	9738	68355
2494	9741	68348
2495	9745	68340
2496	9748	68335
2497	9752	68331
2498	9757	68334
2499	9761	68333
2500	9767	68341
2501	9771	68336
2502	9775	68333
2503	9779	68328
2504	9785	68344
2505	9789	68337
2506	9794	68340
2507	9799	68345
2508	9802	68339
2509	9806	68333
2510	9810	68327
2511	9813	68320
2512	9818	68322
2513	9822	68316
2514	9825	68310
2515	9829	68305
2516	9833	68300
2517	9836	68290
2518	9840	68286
2519	9843	68281
2520	9847	68276
2521	9850	68265
2522	9853	68258
2523	9857	68249
2524	9860	68241
2525	9863	68233
2526	9866	68225
2527	9870	68216
2528	9873	68211
2529	9877	68204
2530	9881	68200
2531	9884	68192
2532	9888	68186
2533	9891	68181
2534	9895	68178
2535	9899	68173
2536	9903	68168
2537	9907	68162
2538	9911	68159
2539	9915	68157
2540	9918	68149
2541	9921	68141
2542	9925	68135
2543	9931	68148
2544	9936	68150
2545	9940	68149
2546	9945	68153
2547	9951	68159
2548	9955	68159
2549	9959	68155
2550	9965	68166
2551	9969	68160
2552	9974	68163
2553	9979	68166
2554	9983	68163
2555	9987	68160
2556	9991	68157
2557	9995	68152
2558	9998	68144
2559	10001	68137
2560	10006	68137
2561	10009	68129
2562	10013	68125
2563	10017	68121
2564	10021	68117
2565	10024	68111
2566	10031	68125
2567	10036	68126
2568	10040	68123
2569	10043	68119
2570	10047	68112
2571	10051	68107
2572	10054	68102
2573	10059	68099
2574	10062	68096
2575	10066	68092
2576	10070	68088
2577	10074	68082
2578	10078	68078
2579	10081	68070
2580	10084	68062
2581	10088	68053
2582	10091	68044
2583	10094	68036
2584	10098	68032
2585	10101	68023
2586	10105	68016
2587	10108	68007
2588	10111	67997
2589	10114	67986
2590	10117	67978
2591	10120	67970
2592	10123	67961
2593	10127	67955
2594	10130	67947
2595	10133	67938
2596	10137	67930
2597	10140	67923
2598	10143	67915
2599	10147	67908
2600	10151	67905
2601	10154	67899
2602	10158	67896
2603	10162	67890
2604	10166	67884
2605	10169	67876
2606	10176	67892
2607	10181	67898
2608	10187	67906
2609	10192	67908
2610	10195	67901
2611	10199	67895
2612	10202	67890
2613	10206	67887
2614	10210	67883
2615	10214	67880
2616	10218	67873
2617	10221	67866
2618	10226	67868
2619	10231	67872
2620	10235	67866
2621	10239	67863
2622	10242	67858
2623	10246	67853
2624	10250	67847
2625	10253	67841
2626	10257	67835
2627	10260	67828
2628	10264	67822
2629	10267	67815
2630	10271	67809
2631	10274	67801
2632	10278	67794
2633	10281	67786
2634	10284	67778
2635	10288	67773
2636	10291	67764
2637	10295	67757
2638	10298	67751
2639	10302	67743
2640	10305	67737
2641	10312	67753
2642	10317	67756
2643	10322	67758
2644	10326	67755
2645	10330	67750
2646	10333	67744
2647	10337	67743
2648	10341	67734
2649	10344	67725
2650	10347	67719
2651	10351	67712
2652	10354	67704
2653	10357	67696
2654	10361	67691
2655	10365	67684
2656	10368	67678
2657	10371	67671
2658	10375	67663
2659	10378	67658
2660	10382	67649
2661	10385	67642
2662	10388	67634
2663	10391	67624
2664	10395	67618
2665	10398	67610
2666	10402	67604
2667	10405	67595
2668	10408	67590
2669	10412	67582
2670	10415	67575
2671	10419	67571
2672	10423	67564
2673	10426	67556
2674	10429	67548
2675	10432	67540
2676	10436	67532
2677	10439	67525
2678	10443	67520
2679	10446	67513
2680	10450	67507
2681	10453	67500
2682	10457	67495
2683	10460	67488
2684	10464	67482
2685	10467	67473
2686	10470	67464
2687	10474	67460
2688	10477	67451
2689	10481	67445
2690	10484	67438
2691	10487	67429
2692	10490	67420
2693	10494	67415
2694	10498	67409
2695	10501	67401
2696	10504	67395
2697	10508	67392
2698	10512	67388
2699	10516	67386
2700	10520	67382
2701	10524	67376
2702	10527	67367
2703	10531	67365
2704	10535	67359
2705	10538	67353
2706	10542	67345
2707	10545	67338
2708	10549	67335
2709	10553	67332
2710	10557	67328
2711	10560	67319
2712	10564	67315
2713	10568	67315
2714	10572	67311
2715	10576	67308
2716	10581	67310
2717	10584	67302
2718	10588	67295
2719	10591	67288
2720	10595	67281
2721	10598	67274
2722	10602	67268
2723	10605	67261
2724	10608	67254
2725	10613	67253
2726	10617	67249
2727	10621	67245
2728	10624	67240
2729	10629	67239
2730	10632	67233
2731	10636	67227
2732	10639	67220
2733	10642	67213
2734	10646	67210
2735	10650	67202
2736	10654	67198
2737	10657	67191
2738	10661	67188
2739	10665	67182
2740	10668	67175
2741	10672	67169
2742	10675	67162
2743	10679	67157
2744	10682	67149
2745	10685	67140
2746	10689	67134
2747	10693	67131
2748	10696	67125
2749	10700	67118
2750	10703	67113
2751	10707	67107
2752	10711	67103
2753	10716	67106
2754	10719	67099
2755	10723	67094
2756	10727	67090
2757	10731	67089
2758	10735	67084
2759	10738	67078
2760	10742	67075
2761	10746	67070
2762	10749	67063
2763	10753	67057
2764	10757	67051
2765	10760	67046
2766	10764	67040
2767	10767	67035
2768	10771	67031
2769	10776	67029
2770	10779	67021
2771	10782	67016
2772	10786	67010
2773	10789	67002
2774	10794	67002
2775	10797	66994
2776	10801	66991
2777	10805	66985
2778	10809	66983
2779	10812	66974
2780	10816	66971
2781	10820	66965
2782	10826	66977
2783	10832	66984
2784	10835	66978
2785	10839	66974
2786	10842	66966
2787	10845	66958
2788	10849	66951
2789	10852	66945
2790	10857	66943
2791	10860	66937
2792	10864	66932
2793	10868	66932
2794	10872	66928
2795	10876	66926
2796	10880	66920
2797	10884	66916
2798	10887	66911
2799	10891	66905
2800	10900	66929
2801	10904	66931
2802	10909	66929
2803	10913	66926
2804	10918	66934
2805	10922	66927
2806	10927	66933
2807	10931	66926
2808	10934	66921
2809	10938	66914
2810	10942	66909
2811	10947	66913
2812	10950	66908
2813	10954	66901
2814	10957	66895
2815	10961	66891
2816	10967	66897
2817	10970	66892
2818	10974	66887
2819	10979	66888
2820	10983	66884
2821	10986	66876
2822	10991	66880
2823	10997	66887
2824	11001	66887
2825	11005	66880
2826	11009	66879
2827	11014	66884
2828	11018	66877
2829	11022	66872
2830	11025	66864
2831	11029	66862
2832	11032	66854
2833	11036	66847
2834	11039	66840
2835	11042	66831
2836	11045	66823
2837	11049	66816
2838	11052	66809
2839	11055	66801
2840	11059	66795
2841	11063	66794
2842	11067	66787
2843	11070	66781
2844	11074	66776
2845	11078	66773
2846	11081	66767
2847	11085	66763
2848	11089	66758
2849	11093	66755
2850	11097	66753
2851	11101	66750
2852	11105	66746
2853	11109	66740
2854	11112	66735
2855	11116	66731
2856	11120	66727
2857	11124	66721
2858	11128	66719
2859	11131	66712
2860	11134	66703
2861	11138	66697
2862	11142	66693
2863	11145	66686
2864	11149	66680
2865	11153	66679
2866	11156	66672
2867	11160	66669
2868	11164	66661
2869	11167	66655
2870	11171	66650
2871	11175	66646
2872	11178	66640
2873	11182	66633
2874	11186	66629
